"09_27_6"|513|0.035625
"09_28_1"|91|0.00631944444444444
"09_28_2"|134|0.00930555555555555
"09_28_3"|134|0.00930555555555555
"09_28_4"|299|0.0207638888888889
"09_28_5"|344|0.0238888888888889
"09_28_6"|503|0.0349305555555556
"09_29_1"|76|0.00527777777777778
"09_29_2"|118|0.00819444444444445
"09_29_3"|164|0.0113888888888889
"09_29_4"|399|0.0277083333333333
"09_29_5"|319|0.0221527777777778
"09_29_6"|422|0.0293055555555556
"09_30_1"|113|0.00784722222222222
"09_30_2"|85|0.00590277777777778
"09_30_3"|116|0.00805555555555556
"09_30_4"|288|0.02
"09_30_5"|325|0.0225694444444444
"09_30_6"|435|0.0302083333333333
