08_31_2 506 0.0351388888888889
08_31_3 1182 0.0820833333333333
08_31_4 1358 0.0943055555555556
08_31_5 1242 0.08625
08_31_6 804 0.0558333333333333
09_01_1 197 0.0136805555555556
09_01_2 379 0.0263194444444444
09_01_3 447 0.0310416666666667
09_01_4 1011 0.0702083333333333
09_01_5 713 0.0495138888888889
09_01_6 962 0.0668055555555556
09_02_1 116 0.00805555555555556
09_02_2 140 0.00972222222222222
09_02_3 253 0.0175694444444444
09_02_4 629 0.0436805555555556
09_02_5 444 0.0308333333333333
09_02_6 580 0.0402777777777778
09_03_1 83 0.00576388888888889
09_03_2 83 0.00576388888888889
09_03_3 152 0.0105555555555556
09_03_4 339 0.0235416666666667
09_03_5 322 0.0223611111111111
09_03_6 500 0.0347222222222222
09_04_1 87 0.00604166666666667
09_04_2 85 0.00590277777777778
09_04_3 123 0.00854166666666667
09_04_4 427 0.0296527777777778
09_04_5 364 0.0252777777777778
09_04_6 452 0.0313888888888889
09_05_1 73 0.00506944444444444
09_05_2 193 0.0134027777777778
09_05_3 251 0.0174305555555556
09_05_4 600 0.0416666666666667
09_05_5 613 0.0425694444444444
09_05_6 762 0.0529166666666667
09_06_1 128 0.00888888888888889
09_06_2 252 0.0175
09_06_3 298 0.0206944444444444
09_06_4 626 0.0434722222222222
09_06_5 648 0.045
09_06_6 813 0.0564583333333333
09_07_1 110 0.00763888888888889
09_07_2 233 0.0161805555555556
09_07_3 279 0.019375
09_07_4 567 0.039375
09_07_5 546 0.0379166666666667
09_07_6 786 0.0545833333333333
09_08_1 143 0.00993055555555556
09_08_2 216 0.015
09_08_3 292 0.0202777777777778
09_08_4 716 0.0497222222222222
09_08_5 611 0.0424305555555556
09_08_6 779 0.0540972222222222
09_09_1 229 0.0159027777777778
09_09_2 244 0.0169444444444444
09_09_3 221 0.0153472222222222
09_09_4 526 0.0365277777777778
09_09_5 511 0.0354861111111111
09_09_6 755 0.0524305555555556
09_10_1 139 0.00965277777777778
09_10_2 216 0.015
09_10_3 301 0.0209027777777778
09_10_4 644 0.0447222222222222
09_10_5 700 0.0486111111111111
09_10_6 1059 0.0735416666666667
09_11_1 212 0.0147222222222222
09_11_2 271 0.0188194444444444
09_11_3 254 0.0176388888888889
09_11_4 565 0.0392361111111111
09_11_5 524 0.0363888888888889
09_11_6 627 0.0435416666666667
09_12_1 80 0.00555555555555556
09_12_2 161 0.0111805555555556
09_12_3 173 0.0120138888888889
09_12_4 393 0.0272916666666667
09_12_5 582 0.0404166666666667
09_12_6 620 0.0430555555555556
09_13_1 53 0.00368055555555556
09_13_2 169 0.0117361111111111
09_13_3 168 0.0116666666666667
09_13_4 332 0.0230555555555556
09_13_5 265 0.0184027777777778
09_13_6 339 0.0235416666666667
09_14_1 68 0.00472222222222222
09_14_2 92 0.00638888888888889
09_14_3 124 0.00861111111111111
09_14_4 264 0.0183333333333333
09_14_5 232 0.0161111111111111
09_14_6 253 0.0175694444444444
09_15_1 34 0.00236111111111111
09_15_2 88 0.00611111111111111
09_15_3 94 0.00652777777777778
09_15_4 212 0.0147222222222222
09_15_5 182 0.0126388888888889
09_15_6 226 0.0156944444444444
09_16_1 22 0.00152777777777778
09_16_2 39 0.00270833333333333
09_16_3 62 0.00430555555555556
09_16_4 125 0.00868055555555556
09_16_5 95 0.00659722222222222
09_16_6 130 0.00902777777777778
09_17_1 14 0.000972222222222222
09_17_2 41 0.00284722222222222
09_17_3 47 0.00326388888888889
09_17_4 101 0.00701388888888889
09_17_5 84 0.00583333333333333
09_17_6 117 0.008125
09_18_1 11 0.000763888888888889
09_18_2 42 0.00291666666666667
09_18_3 61 0.00423611111111111
09_18_4 155 0.0107638888888889
09_18_5 139 0.00965277777777778
09_18_6 162 0.01125
09_19_1 25 0.00173611111111111
09_19_2 54 0.00375
09_19_3 79 0.00548611111111111
09_19_4 135 0.009375
09_19_5 148 0.0102777777777778
09_19_6 173 0.0120138888888889
09_20_1 42 0.00291666666666667
09_20_2 63 0.004375
09_20_3 72 0.005
09_20_4 271 0.0188194444444444
09_20_5 150 0.0104166666666667
09_20_6 195 0.0135416666666667
09_21_1 36 0.0025
09_21_2 67 0.00465277777777778
09_21_3 65 0.00451388888888889
09_21_4 152 0.0105555555555556
09_21_5 122 0.00847222222222222
09_21_6 170 0.0118055555555556
09_22_1 30 0.00208333333333333
09_22_2 63 0.004375
09_22_3 61 0.00423611111111111
09_22_4 189 0.013125
09_22_5 122 0.00847222222222222
09_22_6 195 0.0135416666666667
09_23_1 23 0.00159722222222222
09_23_2 35 0.00243055555555556
09_23_3 35 0.00243055555555556
09_23_4 95 0.00659722222222222
09_23_5 96 0.00666666666666667
09_23_6 139 0.00965277777777778
09_24_1 28 0.00194444444444444
09_24_2 35 0.00243055555555556
09_24_3 42 0.00291666666666667
09_24_4 97 0.00673611111111111
09_24_5 115 0.00798611111111111
09_24_6 127 0.00881944444444444
09_25_1 25 0.00173611111111111
09_25_2 47 0.00326388888888889
09_25_3 49 0.00340277777777778
09_25_4 139 0.00965277777777778
09_25_5 143 0.00993055555555556
09_25_6 226 0.0156944444444444
09_26_1 27 0.001875
09_26_2 57 0.00395833333333333
09_26_3 65 0.00451388888888889
09_26_4 158 0.0109722222222222
09_26_5 134 0.00930555555555555
09_26_6 171 0.011875
09_27_1 19 0.00131944444444444
09_27_2 67 0.00465277777777778
09_27_3 51 0.00354166666666667
09_27_4 130 0.00902777777777778
09_27_5 133 0.00923611111111111
09_27_6 170 0.0118055555555556
09_28_1 21 0.00145833333333333
09_28_2 42 0.00291666666666667
09_28_3 65 0.00451388888888889
09_28_4 124 0.00861111111111111
09_28_5 98 0.00680555555555556
09_28_6 165 0.0114583333333333
09_29_1 16 0.00111111111111111
09_29_2 40 0.00277777777777778
09_29_3 55 0.00381944444444444
09_29_4 113 0.00784722222222222
09_29_5 85 0.00590277777777778
09_29_6 126 0.00875
09_30_1 25 0.00173611111111111
09_30_2 49 0.00340277777777778
09_30_3 88 0.00611111111111111
09_30_4 166 0.0115277777777778
09_30_5 96 0.00666666666666667
09_30_6 163 0.0113194444444444
